model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
LG U8210|||Released 2005, Q1|||115g, 24.8mm thickness|||Feature phone|||20MB storage, microSD slot||| |||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1400|||mAh|||Li-Po|||1|||MISSING|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-u8210.gif
LG Optimus G LS970|||Released 2012, Q4|||144.9g, 8.5mm thickness|||Android 4.0|||32GB storage, no card slot|||4.7"|||768x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon S4|||2100|||mAh|||Li-Po|||1|||Black|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-g-ls970.jpg
LG Thrive P506|||Released 2011, April 17|||91g, 13mm thickness|||Android 2.2|||160MB storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||Snapdragon S1|||1500|||mAh|||Li-Ion|||1|||Silver|||160MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg_thrive.jpg
LG L60|||Released 2014, August|||119g, 11.8mm thickness|||Android 4.4.2|||4GB 512MB RAM storage, microSDHC slot|||4.3"|||480x800 pixels|||5|||MP|||480p|||512|||MB RAM|||MISSING|||1540|||mAh|||Li-Ion|||1|||Black, White|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-l60.jpg
LG G Pad 7.0 LTE|||Released 2014, August|||294.8g, 10.2mm thickness|||Android 4.4.2, up to 5.0|||16GB storage, microSDHC|||7.0"|||800x1280 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||Snapdragon 400|||4000|||mAh|||Li-Ion|||1|||Black|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-gpad-7-lte.jpg
LG KE500|||Released 2007, July|||90g, 14.9mm thickness|||Feature phone|||60MB storage, microSD slot|||2.0"|||176x220 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black, Gray|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ke500.gif
LG KF245|||Released 2008|||91g, 16mm thickness|||Feature phone|||20MB storage, microSD slot|||2.0"|||176x220 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Po|||1|||Black|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kf245.jpg
LG Enlighten VS700|||Released 2011, September|||157g, 15mm thickness|||Android 2.3|||150MB storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MSM7627T|||1540|||mAh|||Li-Ion|||1|||Black|||150MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-enlighten.jpg
LG K30|||Released 2018, May|||168.1g, 8.6mm thickness|||Android 7.1|||32GB storage, microSDXC|||5.3"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 425|||2880|||mAh|||Li-Ion|||1|||New Aurora Black, Blue|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k30-.jpg
LG KG288|||Released 2007|||65g, 12.9mm thickness|||Feature phone|||1MB storage, no card slot|||1.7"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||Black, Red|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg288.jpg
LG W41|||Released 2021, March 03|||201g, 9.3mm thickness|||Android 10|||64GB storage, microSDXC|||6.55"|||900x1600 pixels|||48|||MP|||1080p|||4|||GB RAM|||Helio G35|||5000|||mAh|||Li-Po|||2|||Magic Blue, Laser Blue|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-w41.jpg
LG G8S ThinQ|||Released 2019, July 02|||181g, 8mm thickness|||Android 9.0, up to Android 10|||64GB/128GB storage, microSDXC|||6.21"|||1080x2248 pixels|||13|||MP|||2160p|||6|||GB RAM|||Snapdragon 855|||3550|||mAh|||Li-Po|||2|||Mirror Black, Mirror Teal, Mirror White, Carmine Red, New Aurora Black, New Moroccan Blue|||64GB,128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g8s-thinq.jpg
LG B2150|||Released 2005|||73g, 15.9mm thickness|||Feature phone|||1.3MB storage, no card slot|||1.6"|||128x128 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||930|||mAh|||Li-Ion|||1|||MISSING|||1MB|||3MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-b2150.gif
LG U8150|||Released 2003, Q3|||136g, 24mm thickness|||Feature phone|||64MB storage, no card slot||| |||176x220 pixels, 7 lines|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1200|||mAh|||Li-Po|||1|||MISSING|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgu8150.gif
LG KU580|||Released 2007, December|||73g, 16.5mm thickness|||Feature phone|||45MB storage, microSD slot|||2.0"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Black|||45MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ku580.gif
LG Stylus 2|||Released 2016, June|||142g, 7.4mm thickness|||Android 6.0, up to Android 7.0|||16GB storage, microSDXC|||5.7"|||720x1280 pixels|||13|||MP|||1080p|||1/2|||GB RAM|||Snapdragon 410|||3000|||mAh|||Li-Ion|||2|||Titan, White, Brown|||MISSING,16GB|||MISSING,2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-stylus-2-.jpg
LG GM360 Viewty Snap|||Released 2010, June|||87g, 12mm thickness|||Feature phone|||60MB storage, microSDHC slot|||3.0"|||240x400 pixels|||5|||MP|||240p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black, Silver|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/LG-GM360-Viewty-Snap-new.jpg
LG KE590|||Released 2007, November|||92g, 16.5mm thickness|||Feature phone|||56MB storage, microSD slot|||2.0"|||176x220 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||56MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ke590.jpg
LG G8X ThinQ|||Released 2019, November 01|||192g, 8.4mm thickness|||Android 9.0, up to Android 10, LG UX 10.0|||128GB storage, microSDXC|||6.4"|||1080x2340 pixels|||13|||MP|||2160p|||6|||GB RAM|||Snapdragon 855|||4000|||mAh|||Li-Po|||2|||New Aurora Black|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g8x-thinq.jpg
LG C2600|||Released 2006, December|||88g, 18.5mm thickness|||Feature phone|||No card slot|||1.6"|||128x128 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-c2600.gif
LG KG920|||Released 2006, February|||138g, 18mm thickness|||Feature phone|||8MB storage, miniSD slot|||2.0"|||240x320 pixels|||5|||MP|||240p|||MISSING|||MISSING|||MISSING|||820|||mAh|||Li-Ion|||1|||Silver|||8MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg920.gif
LG B2050|||Released 2005, Q3|||72g, 15.9mm thickness|||Feature phone|||1.4MB storage, no card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Ion|||1|||MISSING|||1MB|||4MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-b2050.gif
LG KC560|||Released 2009|||100g, 14.9mm thickness|||Feature phone|||30MB storage, microSDHC slot|||2.4"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kc560.jpg
LG Optimus L3 II Dual E435|||Released 2013, April|||110g, 11.9mm thickness|||Android 4.1.2|||4GB storage, microSDHC slot|||3.2"|||240x320 pixels|||3|||MP|||480p|||512|||MB RAM|||Snapdragon S1|||1540|||mAh|||Li-Po|||2|||Indigo Black, Titanium silver, White|||512MB,4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l3-ii-dual.jpg
LG GD910|||Released 2009, August|||84.0g, 13.8mm thickness|||Proprietary OS|||2GB storage, no card slot|||1.43"|||128x160 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||White, Black|||2GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gd910.jpg
LG Xpression C395|||Released 2012, April|||130g, 17mm thickness|||Feature phone|||50MB storage, microSDHC slot|||3.0"|||240x400 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black/Red|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-xpression-c395.jpg
LG KF600|||Released 2008, March|||107g, 14.1mm thickness|||Feature phone|||25MB storage, microSD slot|||2.0"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Pastel Pink, Shiny Pink, Wine Red, Titan|||25MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kf600.jpg
LG E900 Optimus 7|||Released 2010, November|||157g, 11.5mm thickness|||Microsoft Windows Phone 7, up to 7.8|||16GB storage, no card slot|||3.8"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon S1|||1500|||mAh|||Li-Ion|||1|||Black|||16GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-7.jpg
LG Optimus Big LU6800|||Released 2011, April|||151g, 10.1mm thickness|||Android 2.2, up to 2.3|||16GB storage, microSDHC|||4.3"|||480x800 pixels|||5|||MP|||720p|||MISSING|||MISSING|||TI OMAP 3630|||1500|||mAh|||Li-Ion|||1|||Black|||16GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-big-lu6800-white.jpg
LG GB270|||Released 2009, September|||88.3g, 12.7mm thickness|||Feature phone|||12MB storage, microSD slot|||2.0"|||120x160 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black, Gray, Pink|||12MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gb270.jpg
LG KF757 Secret|||Released 2008, June|||116g, 11.8mm thickness|||Feature phone|||100MB storage, microSDHC slot|||2.4"|||240x320 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black, Ruby Violet, Titan Gold|||100MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kf757.jpg
LG L80|||Released 2014, Q2|||138g, 9.7mm thickness|||Android 4.4.2|||8GB storage, microSDHC|||5.0"|||480x800 pixels|||8|||MP|||480p|||1|||GB RAM|||MISSING|||2540|||mAh|||Li-Ion|||1|||White, Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-l80.jpg
LG Volt|||Released 2014, May|||136.1g, 10.4mm thickness|||Android 4.4.2|||8GB storage, microSDXC|||4.7"|||540x960 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||3000|||mAh|||Li-Ion|||1|||Blue (Boost Mobile), White (Virgin Mobile)|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-volt-ls740.jpg
LG G4 Dual|||Released 2015, May|||155g, 9.8mm thickness|||Android 5.1.1, up to 6.0, LG Optimus UX UI 4|||32GB storage, microSDXC|||5.5"|||1440x2560 pixels|||16|||MP|||2160p|||3|||GB RAM|||Snapdragon 808|||3000|||mAh|||Li-Ion|||2|||Grey, White, Gold, Leather Black, Leather Brown, Leather Red|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g4-.jpg
LG Cookie Style T310|||Released 2010, October|||86.5g, 11.9mm thickness|||Feature phone|||20MB storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black&Red, White&Organge, Black&Titan Silver, Pink&White|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-wink-style-t310.jpg
LG MG160|||Released 2007, September|||60g, 12.9mm thickness|||Feature phone|||No card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1300|||mAh|||Li-Ion|||1|||Black, Pink|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-mg160.jpg
LG LG 510w|||Released 2002|||78g, 19mm thickness|||Feature phone|||No card slot||| |||128x128 pixels, 9 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||630|||mAh|||Li-Po|||1|||Metallic Cobalt, Metallic Blue, Metallic Red, Light Gray, Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgw510.gif
LG GB102|||Released 2009, August|||14mm thickness|||Feature phone|||No card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gb102.jpg
LG KP152|||Released 2008|||80g, 17.3mm thickness|||Feature phone|||No card slot|||1.5"|||128x128 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black, Red|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kp152.jpg
LG F70 D315|||Released 2014, May|||129.6g, 10mm thickness|||Android 4.4.2|||4GB/8GB storage, microSDHC|||4.5"|||480x800 pixels|||5|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2440|||mAh|||Li-Ion|||1|||White, Black|||4GB,8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-f70.jpg
LG L40 Dual D170|||Released 2014, May|||113.4g, 11.9mm thickness|||Android 4.4.2, LG UI 3|||4GB 512MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||3|||MP|||Video recorder|||512|||MB RAM|||MSM8210|||1700|||mAh|||Li-Ion|||2|||White, Black|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-l40-dual.jpg
LG Optimus 3D Max P720|||Released 2012, May|||148g, 9.6mm thickness|||Android 2.3, up to 4.0|||8GB storage, microSDHC|||4.3"|||480x800 pixels|||5|||MP|||1080p|||1|||GB RAM|||TI OMAP 4430|||1520|||mAh|||Li-Ion|||1|||Black|||1GB,8GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-3d-max.jpg
LG K22|||Released 2020, September 12|||169.5g, 8.4mm thickness|||Android 10|||32GB/64GB storage, microSDXC|||6.2"|||720x1520 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 215|||3000|||mAh|||Li-Po|||2|||Titan, Blue|||32GB,64GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k22.jpg
LG 450|||Released 2014, Q4|||102.9g, 18.5mm thickness|||Feature phone|||256MB 128MB RAM storage, no card slot|||2.2"|||176x220 pixels|||1.3|||MP|||144p|||128|||MB RAM|||MISSING|||950|||mAh|||Li-Ion|||1|||Black|||256MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-450.jpg
LG Trax CU575|||Released 2007, August|||110g, 15.7mm thickness|||Feature phone|||microSDHC slot|||2.0"|||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||980|||mAh|||Li-Po|||1|||Black, Gray|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-trax.jpg
LG C199|||Released 2012, Q2|||92g, 12.5mm thickness|||Feature phone|||78.4MB storage, microSDHC slot|||2.3"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MT6236|||1100|||mAh|||Li-Ion|||2|||Black/Silver|||78MB|||4MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-c199.jpg
LG U8120|||Released 2004, Q2|||126g, 23mm thickness|||Feature phone|||32MB storage, no card slot||| |||176x220 pixels, 7 lines|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||700|||mAh|||Li-Po|||1|||Silver, Blue|||32MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgu8120c.gif
LG A395|||Released 2013|||97g, 13mm thickness|||Feature phone|||128MB storage, microSDHC slot|||2.2"|||240x320 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MT6253|||1500|||mAh|||Li-Ion|||1|||Black, Silver|||128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-a395.jpg
LG G Vista (CDMA)|||Released 2014, August|||168.1g, 9.1mm thickness|||Android 4.4.2, up to 5.1.1|||8GB storage, microSDXC|||5.7"|||720x1280 pixels|||8|||MP|||1080p|||1.5|||GB RAM|||MISSING|||3200|||mAh|||Li-Ion|||1|||Metallic Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-vista-cdma.jpg
LG KC550|||Released 2008, May|||110g, 14.9mm thickness|||Feature phone|||12MB storage, microSDHC slot|||2.4"|||240x320 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black, Gray, Pink|||12MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kc550.jpg
LG S5200|||Released 2005, October|||92g, 21.7mm thickness|||Feature phone|||64MB storage, no card slot|||1.8"|||128x160 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-s5200.gif
LG G7120|||Released 2004, Q1|||101g, 24mm thickness|||Feature phone|||No card slot||| |||128x160 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Ion|||1|||Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgg7120.gif
LG G7 ThinQ|||Released 2018, June 01|||162g, 7.9mm thickness|||Android 8.0, up to Android 10|||64GB/128GB storage, microSDXC|||6.1"|||1440x3120 pixels|||16|||MP|||2160p|||4/6|||GB RAM|||Snapdragon 845|||3000|||mAh|||Li-Po|||2|||New Platinum Gray, New Aurora Black, New Moroccan Blue, Raspberry Rose|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g7-thinq-.jpg
LG KF755 Secret|||Released 2008, December|||112g, 11.8mm thickness|||Feature phone|||microSD slot|||2.4"|||240x320 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kf755.jpg
LG W11|||Cancelled|||8.4mm thickness|||Android 10|||32GB storage, microSDXC|||6.52"|||720x1600 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio P22|||4000|||mAh|||Li-Po|||2|||Midnight Blue|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-w11.jpg
LG X power2|||Released 2017, June|||164g, 8.4mm thickness|||Android 7.0, up to Android 8.1|||16GB/32GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||1/2|||GB RAM|||MT6750|||4500|||mAh|||Li-Ion|||2|||Black Titan, Shiny Titan, Shiny Gold, Shiny Blue|||MISSING,16GB,32GB|||MISSING,2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-x-power2.jpg
LG CF360|||Released 2009, February|||100g, 17mm thickness|||Feature phone|||10MB storage, microSDHC slot|||2.0"|||240x320 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Red, Blue|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-cf360.jpg
LG A350|||Released 2011, Q3|||91.5g, 12.9mm thickness|||Feature phone|||59MB 128MB RAM storage, miniSD slot|||2.2"|||176x220 pixels|||1.3|||MP|||144p|||128|||MB RAM|||MISSING|||950|||mAh|||Li-Ion|||2|||Black|||59MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-a350.jpg
LG G Watch R W110|||Released 2015, October|||62g, 9.7mm thickness|||Android Wear OS 2.1|||4GB 512MB RAM storage, no card slot|||1.3"|||320x320 pixels|||MISSING|||MISSING|||No video recorder|||512|||MB RAM|||Snapdragon 400|||410|||mAh|||Li-Ion|||1|||Black|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-watch-r-w110.jpg
LG KG375|||Released 2008|||68g, 19.8mm thickness|||Feature phone|||No card slot||| |||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||750|||mAh|||Li-Ion|||1|||Black, orange|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg375.jpg
LG KF350|||Released 2008, November|||102g, 14.8mm thickness|||Feature phone|||30MB storage, microSD slot|||2.2"|||240x320 pixels|||3|||MP|||240p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||White-rosy, Blue, Pistachio, Pink|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kf350.jpg
LG Optimus Pad LTE|||Released 2012, Q4|||497g, 9.3mm thickness|||Android 3.2|||32GB storage, SD/microSDHC|||8.9"|||768x1280 pixels|||8|||MP|||1080p|||MISSING|||MISSING|||Qualcomm|||6800|||mAh|||Li-Ion|||1|||Black|||32GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-pad-lte.jpg
LG V60 ThinQ 5G|||Released 2020, March 20|||213g (Global)/ 218g (Verizon), 8.9mm thickness|||Android 10|||128GB/256GB storage, microSDXC|||6.8"|||1080x2460 pixels|||64|||MP|||4320p|||8|||GB RAM|||Snapdragon 865 5G|||5000|||mAh|||Li-Po|||2|||Classy Blue, Classy White|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-v60-thinq-5g-b.jpg
LG Stylo 6|||Released 2020, May 20|||219g, 8.6mm thickness|||Android 10|||64GB storage, microSDXC|||6.8"|||1080x2460 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio P35|||4000|||mAh|||Li-Po|||1|||White|||64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-stylo6.jpg
LG L30|||Released 2014, June|||13mm thickness|||Android 4.4.2|||4GB 512MB RAM storage, microSDHC slot|||3.2"|||240x320 pixels|||2|||MP|||480p|||512|||MB RAM|||MT6572M|||1540|||mAh|||Li-Ion|||1|||Black, White|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-l30.jpg
LG Watch Urbane W150|||Released 2015, October|||66.5g, 10.9mm thickness|||Android Wear OS 2.1|||4GB 512MB RAM storage, no card slot|||1.3"|||320x320 pixels|||MISSING|||MISSING|||No video recorder|||512|||MB RAM|||Snapdragon 400|||410|||mAh|||Li-Ion|||1|||Silver, Gold|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-watch-urbane-w150.jpg
LG KU730|||Released 2006, February|||105g, 19.5mm thickness|||Feature phone|||microSD slot|||2.0"|||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ku730.gif
LG G1500|||Released 2004, Q1|||80g, 21mm thickness|||Feature phone|||No card slot||| |||128x64 pixels, 2 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||MISSING|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgg1500.gif
LG KP320|||Released 2008, May|||82g, 13.5mm thickness|||Feature phone|||90MB storage, microSDHC slot|||2.0"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black, Red|||90MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kp320.jpg
LG Watch W7|||Released 2018, October|||79g, 13mm thickness|||Android Wear OS 2.0|||4GB 768MB RAM storage, no card slot|||1.2"|||360x360 pixels|||MISSING|||MISSING|||No video recorder|||768|||MB RAM|||Snapdragon Wear 2100|||240|||mAh|||Li-Ion|||1|||Silver|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-watch-w7-.jpg
LG GT500 Puccini|||Released 2009, July|||98g, 12mm thickness|||Feature phone|||microSDHC slot|||3.0"|||240x400 pixels|||5|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gt500.jpg
LG Optimus Elite LS696|||Released 2012, May|||120g, 10mm thickness|||Android 2.3.7|||4GB 512MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||5|||MP|||Video recorder|||512|||MB RAM|||Snapdragon S2|||1520|||mAh|||Li-Ion|||1|||Silver, white|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-elite-ls696.jpg
LG Ray|||Released 2016, January|||158g, 9.3mm thickness|||Android 5.1|||16GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||1|||GB RAM|||MT6592M|||3000|||mAh|||Li-Ion|||2|||Silver, Gold, Titan Black|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-ray-1.jpg
LG Viper 4G LTE LS840|||Released 2012, April|||142g, 11.7mm thickness|||Android 2.3|||4GB storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||1080p|||1|||GB RAM|||MISSING|||1700|||mAh|||Li-Ion|||1|||Black|||1GB,4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-viper-4g-lte.jpg
LG M4410|||Released 2005, Q1|||107g, 25mm thickness|||Feature phone|||8MB storage, miniSD slot||| |||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||MISSING|||8MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-m4410.gif
