model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
Nokia 2220 slide|||Released 2010, February|||93.5g, 15.9mm thickness|||Feature phone|||32MB storage, no card slot|||1.8"|||128x160 pixels|||0.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Hot Pink, Graphite, Turquoise, Warm Silver, Purple, Blue|||32MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2220.jpg
Nokia Lumia 505|||Released 2013, January|||131g, 11.3mm thickness|||Microsoft Windows Phone 7.8|||4GB 256MB RAM storage, no card slot|||3.7"|||480x800 pixels|||8|||MP|||480p|||256|||MB RAM|||Snapdragon S1|||1300|||mAh|||Li-Ion|||1|||Black, White, Red, Pink|||4GB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-505.jpg
Nokia E7|||Released 2011, February|||176g, 13.6mm thickness|||Symbian^3, up to Nokia Belle OS|||16GB storage, no card slot|||4.0"|||360x640 pixels|||8|||MP|||720p|||256|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||1|||Dark Grey, Silver White, Green, Blue, Orange|||16GB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e7.jpg
Nokia 3300|||Released 2003, June|||125g, 20mm thickness|||Feature phone|||4.5MB storage, MMC slot|||1.7"|||128x128 pixels, 5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Ion|||1|||Orange and Black Blue|||4MB|||5MB|||https://fdn2.gsmarena.com/vv/bigpic/no3300.gif
Nokia 7|||Released 2017, October|||153g, 7.9mm thickness|||Android 7.1.1, up to Android 9.0|||64GB storage, microSDXC|||5.2"|||1080x1920 pixels|||16|||MP|||2160p|||4/6|||GB RAM|||Snapdragon 630|||3000|||mAh|||Li-Ion|||2|||Gloss Black, Matt White|||64GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7-.jpg
Nokia G11|||Exp. release 2022, March|||189g, 8.5mm thickness|||Android 11|||32GB storage, microSDXC|||6.5"|||720x1600 pixels|||13|||MP|||1080p|||3|||GB RAM|||Unisoc T606|||5050|||mAh|||Li-Po|||2|||Charcoal, Ice|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-g11.jpg
Nokia 7.1|||Released 2018, October 28|||160g, 8mm thickness|||Android 8.1, up to Android 10, Android One|||32GB/64GB storage, microSDXC|||5.84"|||1080x2280 pixels|||12|||MP|||2160p|||3/4|||GB RAM|||Snapdragon 636|||3060|||mAh|||Li-Ion|||2|||Gloss midnight blue, gloss steel|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-71-plus.jpg
Nokia 5300|||Released 2006, September|||106g, 20.7mm thickness|||Feature phone|||5MB storage, microSD slot|||2.1"|||240x320 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Red, Black|||5MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5300.gif
Nokia Lumia 635|||Released 2014, June|||134g, 9.2mm thickness|||Microsoft Windows Phone 8.1|||0GB/8GB storage, microSDXC|||4.5"|||480x854 pixels|||5|||MP|||720p|||1|||GB RAM|||Snapdragon 400|||1830|||mAh|||Li-Ion|||1|||Bright Orange, bright green, bright yellow, white, black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-635-new.jpg
Nokia X2-00|||Released 2010, July|||81g, 13.3mm thickness|||Feature phone|||48MB 128MB ROM 64MB RAM storage, microSDHC slot|||2.2"|||240x320 pixels|||5|||MP|||240p|||64|||MB RAM|||MISSING|||860|||mAh|||Li-Ion|||1|||Red on Black, Blue on SIlver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x2.jpg
Nokia 7360|||Released 2005, October|||92g, 18mm thickness|||Feature phone|||4MB storage, no card slot|||1.9"|||128x160 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||Coffee brown, Warm amber, Black chrome, Poeder Pink|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7360.gif
Nokia 7210|||Released 2002|||83g, 17.5mm thickness|||Feature phone|||No card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Ion|||1|||3 - Turquoise, Orange, and Brown|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no7210.gif
Nokia 6303 classic|||Released 2009, May|||96g, 11.7mm thickness|||Feature phone|||17MB storage, microSDHC slot|||2.2"|||240x320 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Ion|||1|||Steel, Matt Black|||17MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6303-classic.jpg
Nokia 8890|||Released 2000|||91g, 18mm thickness|||Feature phone|||No card slot||| |||5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||Metallic|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no8890t.gif
Nokia 6260 slide|||Released 2009, April|||114g, 15.4mm thickness|||Feature phone|||200MB storage, microSDHC slot|||2.4"|||320x480 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black, Beige|||200MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6260-slide.jpg
Nokia 6210 Navigator|||Released 2008, July|||117g, 14.9mm thickness|||Symbian OS 9.3, S60 rel. 3.2|||120MB 128MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||3|||MP|||480p|||128|||MB RAM|||MISSING|||950|||mAh|||Li-Ion|||1|||Black, Red|||120MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6210navi.jpg
Nokia 808 PureView|||Released 2012, June|||169g, 13.9mm thickness|||Nokia Belle OS|||16GB storage, microSDHC|||4.0"|||360x640 pixels|||41|||MP|||1080p|||512|||MB RAM|||MISSING|||1400|||mAh|||Li-Ion|||1|||Black, White, Red|||16GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-808-pureview.jpg
Nokia Asha 305|||Released 2012, July|||98g, 12.8mm thickness|||Feature phone|||10MB 64MB ROM 32MB RAM storage, microSDHC slot|||3.0"|||240x400 pixels|||2|||MP|||144p|||32|||MB RAM|||MISSING|||1110|||mAh|||Li-Ion|||2|||Silver White, Red, Mid Blue, Dark Grey|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-305.jpg
Nokia 6555|||Released 2007, August|||97g, 19.6mm thickness|||Feature phone|||30MB storage, microSDHC slot|||2.0"|||240x320 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||1|||Black, Red, Silver, Beige|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6555.gif
Nokia N95 8GB|||Released 2007, October|||128g, 21mm thickness|||Symbian OS 9.2, S60 rel. 3.1|||8GB storage, no card slot|||2.8"|||240x320 pixels|||5|||MP|||480p|||128|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||1|||Black|||8GB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n95-8gb.gif
Nokia 6220|||Released 2003, Q3|||92g, 19mm thickness|||Feature phone|||No card slot|||1.5"|||128x128 pixels, 8 lines|||0.1|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Ion|||1|||2 - Blue and Plum|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6220.gif
Nokia 109|||Released 2012, December|||77g, 14.8mm thickness|||Feature phone|||64MB ROM storage, microSDHC slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||16|||MB RAM|||MISSING|||800|||mAh|||Li-Ion|||1|||Black, Cyan|||16MB,64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-109.jpg
Nokia C6-01|||Released 2010, November|||131g, 13.9mm thickness|||Symbian^3, up to Nokia Belle OS|||340MB 256MB RAM 1GB ROM storage, microSDHC slot|||3.2"|||360x640 pixels|||8|||MP|||720p|||256|||MB RAM|||MISSING|||1050|||mAh|||Li-Ion|||1|||Silver Grey, Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c6-01-ofic.jpg
Nokia Asha 306|||Released 2012, July|||96g, 12.8mm thickness|||Feature phone|||10MB 64MB ROM 32MB RAM storage, microSDHC slot|||3.0"|||240x400 pixels|||2|||MP|||144p|||32|||MB RAM|||MISSING|||1110|||mAh|||Li-Ion|||1|||Silver White, Red, Mid Blue, Dark Grey|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-306.jpg
Nokia X71|||Released 2019, April 17|||180g, 8mm thickness|||Android 9.0, Android One|||64GB/128GB storage, microSDXC|||6.39"|||1080x2316 pixels|||48|||MP|||2160p|||6|||GB RAM|||Snapdragon 660|||3500|||mAh|||Li-Po|||2|||Black|||64GB,128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x71.jpg
Nokia 5800 XpressMusic|||Released 2008, November|||109g, 15.5mm thickness|||Symbian 9.4, Series 60 rel. 5|||81MB 128MB RAM storage, microSDHC slot|||3.2"|||360x640 pixels|||3|||MP|||480p|||128|||MB RAM|||MISSING|||1320|||mAh|||Li-Ion|||1|||Black, Red, Blue|||81MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5800-xpressmusic.jpg
Nokia Asha 502 Dual SIM|||Released 2013, November|||100g, 11.1mm thickness|||Nokia Asha software platform 1.1.1, up to 1.4|||64MB RAM storage, microSDHC slot|||3.0"|||240x320 pixels|||5|||MP|||240p|||64|||MB RAM|||MISSING|||1010|||mAh|||Li-Ion|||2|||Bright Red, Bright Green, Cyan, Yellow, White and Black|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-502-dual-sim.jpg
Nokia Lumia 925|||Released 2013, June|||139g, 8.5mm thickness|||Microsoft Windows Phone 8, up to 8.1|||16GB/32GB storage, no card slot|||4.5"|||768x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S4 Plus|||2000|||mAh|||Li-Ion|||1|||Black, White, Gray|||16GB,32GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-925-new.jpg
Nokia 6131|||Released 2006, February|||112g, 20mm thickness|||Feature phone|||11MB storage, microSD slot|||2.2"|||240x320 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||820|||mAh|||Li-Ion|||1|||Black, White, Red, Sand|||11MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6131.gif
Nokia N79|||Released 2008, October|||97g, 15mm thickness|||Symbian OS 9.3, Series 60 v3.2 UI|||50MB storage, microSDHC slot|||2.4"|||240x320 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||1200|||mAh|||Li-Ion|||1|||Canvas white, Seal grey, Petrol black|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n79.jpg
